mission_id,mission_type,operate_type,x,y,speed(mps),time,
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.249, 178.831, 0.000, 1637591890.500, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.249, 178.831, 0.000, 1637591891.503, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.249, 178.831, 0.000, 1637591892.507, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.249, 178.831, 0.000, 1637591893.510, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.249, 178.831, 0.000, 1637591894.518, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.249, 178.831, 0.000, 1637591895.522, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.249, 178.830, 0.000, 1637591896.533, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.249, 178.830, 0.000, 1637591897.545, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.249, 178.830, 0.000, 1637591898.550, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.249, 178.830, 0.000, 1637591899.553, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.830, 0.000, 1637591900.562, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.830, 0.000, 1637591901.568, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.830, 0.000, 1637591902.572, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.830, 0.000, 1637591903.576, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591904.579, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591905.587, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591906.595, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591907.604, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591908.610, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591909.616, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591910.626, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591911.637, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591912.641, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591913.645, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591914.651, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591915.653, 
park_a63759495aa04a04bb125c79dcbfe5bb, PARK, PARK, -28.250, 178.829, 0.000, 1637591916.658, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.250, 178.830, 0.000, 1637591917.661, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.250, 178.830, 0.000, 1637591918.667, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.250, 178.830, 0.004, 1637591919.672, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.251, 178.870, 0.083, 1637591920.683, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.254, 178.992, 0.179, 1637591921.687, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.262, 179.243, 0.313, 1637591922.691, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.267, 179.658, 0.520, 1637591923.697, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.268, 180.318, 0.760, 1637591924.705, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.267, 181.215, 1.008, 1637591925.711, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.269, 182.369, 1.244, 1637591926.716, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.269, 183.811, 1.429, 1637591927.727, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.273, 185.304, 1.516, 1637591928.733, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.272, 186.853, 1.570, 1637591929.737, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.272, 188.446, 1.591, 1637591930.745, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.270, 190.060, 1.637, 1637591931.750, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.265, 191.757, 1.668, 1637591932.755, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.270, 193.459, 1.736, 1637591933.760, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.276, 195.235, 1.820, 1637591934.765, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.294, 197.111, 1.891, 1637591935.769, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.368, 199.101, 1.922, 1637591936.779, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.542, 201.035, 1.897, 1637591937.787, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -28.864, 202.970, 1.918, 1637591938.791, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -29.393, 204.831, 1.946, 1637591939.797, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -30.160, 206.674, 2.018, 1637591940.804, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -31.171, 208.412, 1.990, 1637591941.811, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -32.321, 209.873, 1.578, 1637591942.819, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -33.217, 210.771, 0.924, 1637591943.835, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -33.789, 211.278, 0.699, 1637591944.843, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -34.349, 211.726, 0.766, 1637591945.850, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -34.969, 212.170, 0.761, 1637591946.859, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -35.611, 212.585, 0.805, 1637591947.865, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -36.358, 213.013, 0.935, 1637591948.870, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -37.234, 213.447, 1.036, 1637591949.876, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -38.257, 213.889, 1.056, 1637591950.888, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -39.254, 214.256, 1.032, 1637591951.892, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -40.214, 214.552, 0.982, 1637591952.897, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -41.161, 214.798, 0.963, 1637591953.902, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -42.097, 214.996, 0.979, 1637591954.910, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -43.054, 215.163, 0.987, 1637591955.915, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -44.037, 215.296, 0.992, 1637591956.920, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -45.095, 215.406, 0.985, 1637591957.933, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -46.081, 215.482, 0.993, 1637591958.939, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -47.070, 215.539, 1.010, 1637591959.944, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -48.233, 215.581, 1.279, 1637591960.952, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -49.715, 215.603, 1.625, 1637591961.957, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -51.452, 215.654, 1.841, 1637591962.962, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -53.349, 215.670, 1.909, 1637591963.970, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -55.361, 215.667, 1.951, 1637591964.976, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -57.337, 215.667, 1.949, 1637591965.985, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -59.291, 215.668, 1.943, 1637591966.991, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -61.248, 215.674, 1.975, 1637591967.994, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -63.205, 215.672, 1.916, 1637591969.002, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -65.177, 215.667, 1.987, 1637591970.012, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -67.181, 215.667, 2.021, 1637591971.019, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -69.212, 215.662, 2.018, 1637591972.029, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -71.332, 215.672, 2.035, 1637591973.035, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -73.441, 215.677, 2.208, 1637591974.042, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -75.717, 215.673, 2.287, 1637591975.052, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -78.040, 215.683, 2.275, 1637591976.058, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -80.238, 215.678, 2.141, 1637591977.061, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -82.281, 215.673, 1.897, 1637591978.066, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -84.123, 215.680, 1.634, 1637591979.076, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -85.638, 215.674, 1.420, 1637591980.083, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -86.978, 215.676, 1.288, 1637591981.089, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -88.219, 215.678, 1.222, 1637591982.093, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -89.415, 215.681, 1.132, 1637591983.102, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -90.441, 215.683, 0.883, 1637591984.108, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.169, 215.680, 0.535, 1637591985.120, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.476, 215.679, 0.108, 1637591986.127, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.481, 215.678, 0.032, 1637591987.133, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.493, 215.679, 0.025, 1637591988.138, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.487, 215.682, 0.000, 1637591989.143, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.679, 0.000, 1637591990.146, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.678, 0.000, 1637591991.152, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.677, 0.002, 1637591992.156, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.487, 215.676, 0.000, 1637591993.161, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.675, 0.000, 1637591994.164, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.676, -0.000, 1637591995.168, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.487, 215.676, 0.001, 1637591996.177, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.487, 215.677, 0.000, 1637591997.183, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.678, 0.000, 1637591998.189, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.495, 215.677, 0.000, 1637591999.197, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.497, 215.679, 0.000, 1637592000.201, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.491, 215.677, 0.000, 1637592001.208, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.484, 215.678, 0.000, 1637592002.216, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.480, 215.679, 0.000, 1637592003.222, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.483, 215.677, 0.000, 1637592004.231, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.485, 215.681, 0.000, 1637592005.237, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.484, 215.678, 0.000, 1637592006.242, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.480, 215.678, 0.000, 1637592007.249, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.482, 215.676, 0.000, 1637592008.256, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.677, 0.000, 1637592009.261, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.491, 215.681, 0.000, 1637592010.266, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.491, 215.681, 0.000, 1637592011.272, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.679, 0.000, 1637592012.278, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.679, 0.000, 1637592013.285, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.677, 0.000, 1637592014.290, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.677, 0.000, 1637592015.294, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.677, 0.000, 1637592016.304, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.677, 0.000, 1637592017.310, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.485, 215.677, 0.000, 1637592018.317, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.482, 215.676, 0.000, 1637592019.323, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.482, 215.678, 0.000, 1637592020.327, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.483, 215.678, 0.000, 1637592021.331, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.483, 215.679, 0.000, 1637592022.342, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.480, 215.680, 0.000, 1637592023.346, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.484, 215.679, 0.000, 1637592024.351, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.482, 215.678, 0.000, 1637592025.358, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.481, 215.679, 0.000, 1637592026.363, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.485, 215.679, 0.000, 1637592027.367, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.481, 215.679, 0.000, 1637592028.372, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.484, 215.679, 0.000, 1637592029.378, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.679, 0.000, 1637592030.383, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.493, 215.680, 0.000, 1637592031.388, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.492, 215.680, 0.000, 1637592032.391, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.491, 215.678, 0.000, 1637592033.396, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.675, 0.000, 1637592034.403, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.675, 0.000, 1637592035.409, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.487, 215.676, 0.000, 1637592036.413, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.483, 215.677, 0.000, 1637592037.423, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.678, 0.000, 1637592038.427, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.679, 0.000, 1637592039.431, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.491, 215.678, 0.000, 1637592040.437, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.679, 0.000, 1637592041.440, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.483, 215.681, 0.000, 1637592042.444, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.481, 215.682, 0.000, 1637592043.449, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.484, 215.682, 0.000, 1637592044.453, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.681, 0.000, 1637592045.459, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.680, 0.000, 1637592046.464, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.487, 215.680, 0.000, 1637592047.478, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.483, 215.678, 0.000, 1637592048.486, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.484, 215.679, 0.000, 1637592049.490, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.484, 215.679, 0.000, 1637592050.494, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.487, 215.680, 0.000, 1637592051.497, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.681, 0.000, 1637592052.502, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.680, -0.000, 1637592053.507, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.487, 215.680, 0.000, 1637592054.511, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.680, 0.000, 1637592055.520, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.483, 215.680, 0.000, 1637592056.524, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.678, 0.000, 1637592057.529, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.678, 0.000, 1637592058.533, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.679, 0.000, 1637592059.540, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.491, 215.679, 0.000, 1637592060.544, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.491, 215.679, 0.000, 1637592061.552, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.492, 215.680, 0.000, 1637592062.560, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.493, 215.681, 0.000, 1637592063.565, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.491, 215.682, 0.000, 1637592064.568, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.490, 215.683, 0.000, 1637592065.571, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.490, 215.680, 0.000, 1637592066.578, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.678, 0.000, 1637592067.587, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.678, 0.000, 1637592068.594, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.682, 0.000, 1637592069.600, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.492, 215.683, 0.000, 1637592070.607, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.492, 215.682, 0.000, 1637592071.610, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.683, 0.000, 1637592072.615, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.681, 0.000, 1637592073.622, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.681, 0.000, 1637592074.631, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.485, 215.682, 0.000, 1637592075.637, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.681, 0.000, 1637592076.639, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.487, 215.680, 0.000, 1637592077.650, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.680, 0.000, 1637592078.654, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.678, 0.000, 1637592079.659, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.681, 0.000, 1637592080.664, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.491, 215.681, 0.000, 1637592081.668, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.491, 215.681, 0.000, 1637592082.672, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.683, 0.000, 1637592083.687, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.683, 0.000, 1637592084.698, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.685, 0.000, 1637592085.703, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.487, 215.686, 0.000, 1637592086.709, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.683, 0.000, 1637592087.715, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.683, 0.000, 1637592088.721, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.682, 0.000, 1637592089.727, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.490, 215.684, 0.000, 1637592090.733, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.492, 215.683, 0.000, 1637592091.739, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.493, 215.682, 0.000, 1637592092.744, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.491, 215.682, 0.000, 1637592093.751, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.681, 0.000, 1637592094.758, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.486, 215.683, 0.000, 1637592095.762, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.487, 215.681, 0.000, 1637592096.765, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.488, 215.683, 0.000, 1637592097.769, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.683, 0.000, 1637592098.772, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.487, 215.685, 0.000, 1637592099.777, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.489, 215.685, 0.000, 1637592100.791, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.491, 215.683, 0.000, 1637592101.796, 
f5a8a2ea-4b9f-11ec-9ecd-0242ac110012, RECEIVE, DSCH, -91.492, 215.683, 0.000, 1637592102.800, 
