mission_id,mission_type,operate_type,x,y,speed(mps),time,
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.766, 0.000, 1638315870.043, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.766, 0.000, 1638315871.046, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.768, 0.000, 1638315872.051, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.769, 0.000, 1638315873.055, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.769, 0.000, 1638315874.061, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.770, 0.000, 1638315875.065, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.770, 0.000, 1638315876.068, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.771, 0.000, 1638315877.071, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.771, 0.000, 1638315878.076, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.771, 0.000, 1638315879.079, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.771, 0.000, 1638315880.083, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.771, 0.000, 1638315881.086, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.771, 0.000, 1638315882.089, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.771, 0.000, 1638315883.092, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.771, 0.000, 1638315884.102, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.820, 122.767, 0.000, 1638315885.106, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.819, 122.766, 0.000, 1638315886.111, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.819, 122.766, 0.000, 1638315887.116, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.820, 122.765, 0.000, 1638315888.121, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.820, 122.764, 0.000, 1638315889.125, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.820, 122.765, 0.000, 1638315890.128, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.766, 0.000, 1638315891.131, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.766, 0.000, 1638315892.139, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.766, 0.000, 1638315893.147, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.766, 0.000, 1638315894.150, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.766, 0.000, 1638315895.159, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.766, 0.000, 1638315896.164, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.766, 0.000, 1638315897.167, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.822, 122.766, 0.000, 1638315898.172, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.822, 122.766, 0.000, 1638315899.177, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.822, 122.765, 0.000, 1638315900.182, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.822, 122.765, 0.000, 1638315901.184, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.764, 0.000, 1638315902.189, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.764, 0.000, 1638315903.192, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.764, 0.000, 1638315904.197, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.763, 0.000, 1638315905.200, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.763, 0.000, 1638315906.208, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.762, 0.000, 1638315907.211, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.762, 0.000, 1638315908.216, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.762, 0.000, 1638315909.219, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.763, 0.000, 1638315910.223, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.763, 0.000, 1638315911.227, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.763, 0.000, 1638315912.233, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.763, 0.000, 1638315913.238, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.762, 0.000, 1638315914.243, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.762, 0.000, 1638315915.246, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.761, 0.000, 1638315916.251, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.760, 0.000, 1638315917.256, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.759, 0.000, 1638315918.259, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.759, 0.000, 1638315919.264, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.758, 0.000, 1638315920.268, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.758, 0.000, 1638315921.272, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.758, 0.000, 1638315922.275, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.758, 0.000, 1638315923.280, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.758, 0.000, 1638315924.284, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.758, 0.000, 1638315925.288, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.759, 0.000, 1638315926.298, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.759, 0.000, 1638315927.301, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.760, 0.000, 1638315928.305, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.761, 0.000, 1638315929.311, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.761, 0.000, 1638315930.314, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.760, 0.000, 1638315931.316, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.759, 0.000, 1638315932.320, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.758, 0.000, 1638315933.324, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.757, 0.000, 1638315934.327, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.757, 0.000, 1638315935.329, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.757, 0.000, 1638315936.333, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.757, 0.000, 1638315937.337, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.822, 122.757, 0.000, 1638315938.340, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.822, 122.758, 0.000, 1638315939.343, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.822, 122.758, 0.000, 1638315940.349, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.822, 122.758, 0.000, 1638315941.354, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.758, 0.000, 1638315942.358, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.819, 122.757, 0.000, 1638315943.362, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.819, 122.757, 0.000, 1638315944.367, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.759, 0.000, 1638315945.370, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.760, 0.000, 1638315946.373, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.761, 0.000, 1638315947.376, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.762, 0.000, 1638315948.380, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.762, 0.000, 1638315949.385, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.763, 0.000, 1638315950.389, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.763, 0.000, 1638315951.392, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.764, 0.000, 1638315952.396, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.765, 0.000, 1638315953.400, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.767, 0.000, 1638315954.408, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.768, 0.000, 1638315955.415, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.768, 0.000, 1638315956.418, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.769, 0.000, 1638315957.423, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.770, 0.000, 1638315958.428, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.771, 0.000, 1638315959.433, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.772, 0.000, 1638315960.436, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.772, 0.000, 1638315961.439, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.772, 0.000, 1638315962.443, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.773, 0.000, 1638315963.447, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.774, 0.000, 1638315964.450, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.774, 0.000, 1638315965.456, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.775, 0.000, 1638315966.465, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.775, 0.000, 1638315967.471, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.775, 0.000, 1638315968.474, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.775, 0.000, 1638315969.478, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.775, 0.000, 1638315970.482, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.775, 0.000, 1638315971.486, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.776, 0.000, 1638315972.489, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.776, 0.000, 1638315973.492, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.819, 122.777, 0.000, 1638315974.501, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.819, 122.777, 0.000, 1638315975.509, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.819, 122.775, 0.000, 1638315976.516, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.820, 122.771, 0.000, 1638315977.520, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.770, 0.000, 1638315978.524, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.769, 0.000, 1638315979.527, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.768, 0.000, 1638315980.534, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.768, 0.000, 1638315981.537, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.822, 122.769, 0.000, 1638315982.542, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.822, 122.770, 0.000, 1638315983.547, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.822, 122.770, 0.000, 1638315984.550, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.822, 122.771, 0.000, 1638315985.553, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.771, 0.000, 1638315986.557, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.771, 0.000, 1638315987.562, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.770, 0.000, 1638315988.569, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.769, 0.000, 1638315989.571, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.768, 0.000, 1638315990.576, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.768, 0.000, 1638315991.580, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.768, 0.000, 1638315992.584, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.768, 0.000, 1638315993.589, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.768, 0.000, 1638315994.593, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.768, 0.000, 1638315995.596, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.826, 122.767, 0.000, 1638315996.601, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.826, 122.767, 0.000, 1638315997.607, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.827, 122.767, 0.000, 1638315998.614, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.827, 122.767, 0.000, 1638315999.617, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.766, 0.000, 1638316000.621, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.766, 0.000, 1638316001.627, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.766, 0.000, 1638316002.630, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.765, 0.000, 1638316003.634, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.765, 0.000, 1638316004.639, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.764, 0.000, 1638316005.642, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.764, 0.000, 1638316006.646, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.764, 0.000, 1638316007.648, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.764, 0.000, 1638316008.653, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.763, 0.000, 1638316009.660, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.829, 122.763, 0.000, 1638316010.665, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.763, 0.000, 1638316011.669, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.762, 0.000, 1638316012.675, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.762, 0.000, 1638316013.679, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.762, 0.000, 1638316014.682, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.762, 0.000, 1638316015.689, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.828, 122.762, 0.000, 1638316016.696, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.827, 122.762, 0.000, 1638316017.701, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.827, 122.762, 0.000, 1638316018.704, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.827, 122.762, 0.000, 1638316019.708, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.827, 122.762, 0.000, 1638316020.715, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.827, 122.762, 0.000, 1638316021.719, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.827, 122.762, 0.000, 1638316022.724, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.826, 122.763, 0.000, 1638316023.729, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.826, 122.763, 0.000, 1638316024.734, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.826, 122.763, 0.000, 1638316025.737, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.826, 122.763, 0.000, 1638316026.740, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.826, 122.763, 0.000, 1638316027.743, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.763, 0.000, 1638316028.748, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.825, 122.764, 0.000, 1638316029.750, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.764, 0.000, 1638316030.753, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.764, 0.000, 1638316031.760, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.765, 0.000, 1638316032.764, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.824, 122.765, 0.000, 1638316033.767, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.823, 122.765, 0.000, 1638316034.771, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.765, 0.000, 1638316035.774, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.819, 122.765, 0.000, 1638316036.781, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.765, 0.000, 1638316037.787, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.766, 0.000, 1638316038.791, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.768, 0.000, 1638316039.795, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.768, 0.000, 1638316040.798, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.768, 0.000, 1638316041.802, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.770, 0.000, 1638316042.808, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.771, 0.000, 1638316043.814, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.771, 0.000, 1638316044.818, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.772, 0.000, 1638316045.821, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.813, 122.773, 0.000, 1638316046.828, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.812, 122.774, 0.000, 1638316047.831, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.812, 122.775, 0.000, 1638316048.835, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.814, 122.774, 0.000, 1638316049.839, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.814, 122.777, 0.000, 1638316050.842, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.778, 0.000, 1638316051.845, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.778, 0.000, 1638316052.850, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.814, 122.778, 0.000, 1638316053.853, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.814, 122.779, 0.000, 1638316054.856, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.814, 122.779, 0.000, 1638316055.862, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.780, 0.000, 1638316056.867, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.814, 122.781, 0.000, 1638316057.871, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.814, 122.782, 0.000, 1638316058.874, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.782, 0.000, 1638316059.878, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.781, 0.000, 1638316060.881, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.781, 0.000, 1638316061.884, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.815, 122.781, 0.000, 1638316062.887, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.781, 0.000, 1638316063.891, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.816, 122.782, 0.000, 1638316064.895, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.817, 122.778, 0.000, 1638316065.899, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.777, 0.000, 1638316066.904, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.776, 0.000, 1638316067.908, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.776, 0.000, 1638316068.911, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.775, 0.000, 1638316069.915, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.776, 0.000, 1638316070.920, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.776, 0.000, 1638316071.924, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.777, 0.000, 1638316072.929, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.778, 0.000, 1638316073.932, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.818, 122.778, 0.000, 1638316074.936, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.819, 122.778, 0.000, 1638316075.939, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.819, 122.778, 0.000, 1638316076.942, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.819, 122.778, 0.000, 1638316077.945, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.819, 122.777, 0.000, 1638316078.949, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.820, 122.777, 0.000, 1638316079.953, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.820, 122.777, 0.000, 1638316080.958, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.820, 122.776, 0.000, 1638316081.963, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.776, 0.000, 1638316082.968, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.775, 0.000, 1638316083.973, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.775, 0.000, 1638316084.978, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.774, 0.000, 1638316085.982, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.774, 0.000, 1638316086.993, 
afceaf3a-522f-11ec-8345-0242ac11002c, MOVE, MANUALMOVE, 206.821, 122.773, 0.000, 1638316087.997, 
